uid,orig_spl,resp_spl,orig_spt,resp_spt,label
CfUhrwytrLnQEOPje,40,40,0.0,0.0,white
C9S7ym3eJHadqyvxr5,40,40,0.0,0.0,white
Cf332f1CUUprCt4Vvl,40,40,0.0,0.0,white
C8KGWB1XcLP51xNANf,64,64,0.0,0.0,white
C5TaSn4Fdul7RZfHE9,40,40,0.0,0.0,white
CJip2o1vP0KDR5NJI2,40,40,0.0,0.0,white
C9yhzCqEisJN8C6M9,40,40,0.0,0.0,white
CY9Qfu38bCNHnulkr3,40,40,0.0,0.0,white
CiMz94kb3m1JiVZm8,40,40,0.0,0.0,white
CQggqL3sPyX3OMHvk1,40,40,0.0,0.0,white
CaqQewT0YqbLtSXjl,"40,328,384,312","40,2832,48,512,1736","0.0,0.081444,7.641757,0.812435","0.0,0.08363,0.0,0.087165,0.01361",white
CLLIEO1GaEKakjCzjk,64,64,0.0,0.0,white
CcZYcwplZMLWSUlq7,40,40,0.0,0.0,white
CVxQayO6zOelvnbVf,40,40,0.0,0.0,white
COVx0I2YxYuI9lPP0e,64,64,0.0,0.0,white
CkueXJV0eRNjopq69,40,40,0.0,0.0,white
CQguoB4QbYUdXRnYdc,"36,607","36,339","0.0,0.06946","0.0,0.030972",white
CjiVAk32BhIXVqxcv3,40,40,0.0,0.0,white
CW8Z6MT5epMIvlS58,40,40,0.0,0.0,white
CZTAwd4RmkZwBOtT6h,64,64,0.0,0.0,white
Cl01zL2XQa3ca3M5P2,40,40,0.0,0.0,white
Cqe2RZ1jTw1ZKbOaI4,"40,1048","40,416","0.0,0.043712","0.0,0.022347",white
CsUjzg3ML4cx7bLdAf,40,40,0.0,0.0,white
CL5g8Y1r6Kgm2zeHJc,40,40,0.0,0.0,white
CHE92033yDqT2WirJ3,40,40,0.0,0.0,white
CMbmX61OYGAE9Xa735,40,40,0.0,0.0,white
CPE7lg9XQYA4B8fHi,40,40,0.0,0.0,white
ClCbIf0jA9t0dY9I7,40,40,0.0,0.0,white
CQWMEe26AbwMzZmbr4,"36,592,601","36,4020,97,2849,339","0.0,0.053289,4.812322","0.0,0.028859,0.0,0.000725,0.031388",white
CT65Mn3lmFcH0mFxV7,40,40,0.0,0.0,white
C83uQ04JXHdNAdPod9,40,40,0.0,0.0,white
CjGDG91W0H59Ee8bg6,40,40,0.0,0.0,white
CQRnXm1bwvYrk2ouD1,40,40,0.0,0.0,white
C7erTCw4OwlHGBDVg,40,40,0.0,0.0,white
CrRAYz4JLD5ktCRCmg,40,40,0.0,0.0,white
CRkq6Q9wPlZDpemtk,40,40,0.0,0.0,white
Cfhokw4xlxgeMPXe0a,"40,1048","40,416","0.0,0.034431","0.0,0.02396",white
CFr0A63zFjFHLtvXIe,"40,26","40,26","0.0,0.002776","0.0,0.188225",white
CCFXcU3KDV6vYtN9Aj,40,40,0.0,0.0,white
CU2qaVREc7JJL0dWk,40,40,0.0,0.0,white
CkhSGt4041oX1JwROl,40,40,0.0,0.0,white
Cz53tQ3HhXXq3j39ga,"40,392","40,1288","0.0,0.03898","0.0,0.105963",white
CDm2v018DJOZOZjcyk,"40,408","40,4752","0.0,2.033854","0.0,0.007225",white
Cjyefv20VMxoEe1osl,40,40,0.0,0.0,white
CpUDFj325nDMiqmgo3,40,40,0.0,0.0,white
CvDoe94wjgSkNex1kb,40,40,0.0,0.0,white
CekCbhG8c7U1ar1p3,40,40,0.0,0.0,white
CTDY3r79sfxfKsNL5,40,40,0.0,0.0,white
CFkkv12WOM0xP8fpV3,40,40,0.0,0.0,white
CSXQKf4E5SkUQP3r8h,40,40,0.0,0.0,white
Cxss1e1WTIkBMapS2e,40,40,0.0,0.0,white
CsCgpe3tAHjqCSvfSc,40,40,0.0,0.0,white
CSD7vg4BTihZYubrsc,40,40,0.0,0.0,white
Chs2Gv1LfGTT4bngo9,40,40,0.0,0.0,white
CVChy92bP3RteSr5Z3,40,40,0.0,0.0,white
C7TkB52hLIZmPqcm75,40,40,0.0,0.0,white
CYB27k3xyakOvYmPr6,40,40,0.0,0.0,white
CKdeI72VzkONhlDhXc,40,40,0.0,0.0,white
CM5mVu1IeIBziZpExa,"36,347","36,372,16404,16404,16404,16404,10482","0.0,0.008219","0.0,0.778319,2.276185,2.583944,2.591933,3.875571,0.698696",white
CCETU31ZyFIaa4MgSj,40,40,0.0,0.0,white
CnKFJL1hG2fYpZAnAc,"40,26","40,26","0.0,0.003475","0.0,0.185011",white
CTEMnc1fF182Qgmqs3,"40,26","40,26","0.0,0.003498","0.0,0.201196",white
CL0BAn4odK4TCh1asf,40,40,0.0,0.0,white
Cab9xk26K0sYoUWuO1,40,40,0.0,0.0,white
CjVXor264QaKlvJeEj,40,40,0.0,0.0,white
CWV74i3oB1PoLvGUQ6,40,40,0.0,0.0,white
CxA1ve1SqQwVooOlrk,40,40,0.0,0.0,white
CKkIOd2ZQeQpxkgsji,40,40,0.0,0.0,white
C8b0lD1gmaTxFgXSr1,40,40,0.0,0.0,white
C94qXl4XcA8BvcBssf,40,40,0.0,0.0,white
CFtONW3ej71JJi3Ncj,40,40,0.0,0.0,white
CsDbUS3zg6Ix63AWlb,40,40,0.0,0.0,white
CURVu013mTmaMgw228,40,40,0.0,0.0,white
CdXLqJ1gIGWAELoMn2,40,40,0.0,0.0,white
CVuwa03zpHTKS7qDLg,"40,384,400,392","40,2152,2832,48,16408,8752,16408,16408,40,16408,16408,16408,16408,16408,16408,16408,16408,16408,32","0.0,0.092496,1.49575,3.302265","0.0,0.006501,0.000317,0.0,0.013017,0.001989,0.010695,0.003998,0.0,0.002063,0.00504,0.026906,0.002088,0.003944,0.004001,0.192683,0.00258,0.004667,0.0",white
CvB0DR2hb9vipzdjne,"40,384,384,400,384","40,4968,48,2952,16408,14432,2952,16408,6360,1688,12080,3176,48","0.0,0.123371,0.423304,1.542123,5.770618","0.0,0.007021,0.0,0.005353,0.010992,0.002731,0.005453,0.002706,0.00112,0.005268,0.002036,0.001929,0.0",white
C7RHne1Csref9hZDJf,64,64,0.0,0.0,white
CLBw5439YXuvSytCgg,40,40,0.0,0.0,white
CNtVUc1zD4fATZ70L7,"40,240","40,16408,16408,3272,16408,12144,16408,16408,7976,16408,8072,16408,16408,7976,16408,8072,16408,16408,7976,16408","0.0,0.046253","0.0,0.215808,0.378746,0.000039,0.002251,0.033963,0.002082,0.161344,0.001332,0.011985,0.001259,0.001087,0.079685,0.013987,0.028239,0.009771,0.025324,0.264669,0.001299,0.003741",white
CXTNW12hQNjdSRONlb,"40,256","40,384,24","0.0,0.06735","0.0,0.265323,65.005562",white
CBGw5a3CduMvYrTHGc,40,40,0.0,0.0,white
CfjDgK3avqONpFv3Df,40,40,0.0,0.0,white
C86PlI2jRXCsF53Oki,40,40,0.0,0.0,white
C8EdkU2DVYHXaaWs73,40,40,0.0,0.0,white
CO2zQV1MbwmYw5eJha,40,40,0.0,0.0,white
CyG6Ln3ShBSDGCEEDb,40,40,0.0,0.0,white
CD5LGW2z7uUvvPf5Sb,40,40,0.0,0.0,white
C1XOHoDZADq5EziIh,40,40,0.0,0.0,white
ClIwvz3ChXUNiMklwg,40,40,0.0,0.0,white
CnG03119i3MZG1BHte,40,40,0.0,0.0,white
CrwaSz1pMwvybSS6od,40,40,0.0,0.0,white
CQZz8g15EZrVC73g5g,40,40,0.0,0.0,white
CCLEBj2wvfnZCLQRSi,40,40,0.0,0.0,white
C7BxNE4d2IdFK4zb14,40,40,0.0,0.0,white
Cro2Bh1Se3dYZhn7I3,40,40,0.0,0.0,white
ColDcv2DaLVstE7Jok,40,40,0.0,0.0,white
CsegDt2CWGVfwgQyCj,40,40,0.0,0.0,white
C64AZr1YUwq7sb0Ju9,64,64,0.0,0.0,white
Cdrml3aqDmQPNCod1,"40,944,1208","40,1072,1328,24","0.0,0.112648,0.420676","0.0,0.024276,0.023593,74.999695",white
CgAgMy2IflMpex8Nq6,40,40,0.0,0.0,white
CWM90J0wLDdIygxUl,40,40,0.0,0.0,white
CCAMI7wG8mUixc3C2,40,40,0.0,0.0,white
CP3MiS1hOjkIme8tn4,40,40,0.0,0.0,white
CVD40XJQkn3PcGQfg,40,40,0.0,0.0,white
CjdUJL3giGMm729RM8,"40,968","40,304,24","0.0,0.168291","0.0,0.023454,75.001976",white
C4khSXZXa5KmeTjs7,64,64,0.0,0.0,white
CXD3El4tb0V0QqqNC1,40,40,0.0,0.0,white
C9q72y1r8SlckV8AJh,"40,192","40,1424,1424,1144,24","0.0,2.280929","0.0,0.032939,0.000583,0.000019,59.998971",white
C6tsiKCdXss2Gnr7f,40,40,0.0,0.0,white
CgfMXzzp9cmXGeW2h,40,40,0.0,0.0,white
CScoJs49nANL7d1op6,40,40,0.0,0.0,white
ChVNxU3rQeurXtRGq9,40,40,0.0,0.0,white
CdGKh24FdXeJb37OQc,40,40,0.0,0.0,white
C6IRFV2XjCG3HhT0g9,40,40,0.0,0.0,white
CcmDTE2VLkKfZ7xR13,40,40,0.0,0.0,white
Cc3yKd15IArevCzlz1,"40,848","40,24,248","0.0,1.510727","0.0,0.049916,0.0",white
CNnk8g3N099MtTfNTg,40,40,0.0,0.0,white
C2b1YvL6IuaNL8PA8,40,40,0.0,0.0,white
CqJMIB4Dq3Ux0c7si1,40,40,0.0,0.0,white
CSArAw4e2rCrGIt9bf,40,40,0.0,0.0,white
CsgQMr2Qd4EeHAWVL2,40,40,0.0,0.0,white
CRyWyZv3GzWqJlPX,40,40,0.0,0.0,white
CXyWdwO6rxwaJFKwd,40,40,0.0,0.0,white
CdJY1guSC25rcUI3b,40,40,0.0,0.0,white
CUOvFK1GTzdfx12lY4,40,40,0.0,0.0,white
CBv2ML1g71vYWSX1ga,40,40,0.0,0.0,white
CNuLbg4cLu8aUNm0f8,"40,26","40,26","0.0,0.00291","0.0,0.176345",white
Caf7VB4wCTx3C070ce,40,40,0.0,0.0,white
CoUZtS2u9RwiUYyJ3a,40,40,0.0,0.0,white
CcSLFg2mwHNydUYHO9,40,40,0.0,0.0,white
Cvmvf72TluQhwK2bce,"40,424,416","40,808,808","0.0,1.4428,6.967619","0.0,0.197275,0.196428",white
CWynBW1A7lXrsIX7j7,40,40,0.0,0.0,white
Civvyn4z0FxieZpkFd,40,40,0.0,0.0,white
Ca37zu2Ofm33rZl7S3,"40,1048","40,416","0.0,0.043033","0.0,0.02345",white
CDVgOXaRHhtB8Nyrb,40,40,0.0,0.0,white
C5gpjm41JOdd4ltbuc,40,40,0.0,0.0,white
CgVQof1ByEzJvPwErb,40,40,0.0,0.0,white
COivVt1WqlhIsEUgC5,40,40,0.0,0.0,white
CFVtZ6445bnNtEMWPa,40,40,0.0,0.0,white
CDHhGt4j6p42CGZMg5,40,40,0.0,0.0,white
C88g0A2KgZwpvV6vch,40,40,0.0,0.0,white
CCjIgm2NJJgYwrf9G1,40,40,0.0,0.0,white
C5ORMo3pkbGfn2s73g,40,40,0.0,0.0,white
CF4KOpFgnpJaqB6g1,40,40,0.0,0.0,white
Cp6lJb18HDghSXoPwk,40,40,0.0,0.0,white
CeUvuq2h2b5qet1jMj,40,40,0.0,0.0,white
CZLwvxA3g21VPqeJ3,"64,288","64,608","0.0,0.01035","0.0,0.332391",white
CduFrc24xBRTLkai59,40,40,0.0,0.0,white
CuDQ0Q3KqTUScC06o5,40,40,0.0,0.0,white
CMS8RJ2kJDdYOOsAP4,40,40,0.0,0.0,white
CEvqquh74p3k9Pmk4,40,40,0.0,0.0,white
CCzSpb8QvMZybtiZ4,40,40,0.0,0.0,white
C835GJ3Jy8Z3tAJmcg,40,40,0.0,0.0,white
Cv1e9SHobmZCgXVL4,40,40,0.0,0.0,white
CEy3S22f2MLjaxakOd,40,40,0.0,0.0,white
CLhQIN27sY7qyEz7dg,40,40,0.0,0.0,white
CzNCd13cPebmgOViW6,40,40,0.0,0.0,white
COneoZ30hQ9aOI2Yij,64,64,0.0,0.0,white
CkVsHG2MdbDF7bi0S4,40,40,0.0,0.0,white
CFOO7k42px4vaY0B5f,40,40,0.0,0.0,white
CPTbvg4FMMrJRUhId4,40,40,0.0,0.0,white
CL6kBu3N5N7yIzA9Q4,40,40,0.0,0.0,white
CzRPWn1gTitbb0lHDg,40,40,0.0,0.0,white
CaI1UM2yiqUCukWoAa,64,64,0.0,0.0,white
CeNG2E3fCibl2U0zJ5,40,40,0.0,0.0,white
CZmyEo1YVjAKeLXiui,40,40,0.0,0.0,white
Cfidni3ishiiAzSUXj,40,40,0.0,0.0,white
CJHPDu1dlWJCCdOiha,40,40,0.0,0.0,white
CMTswk1GSywBChSwZj,40,40,0.0,0.0,white
CWvOx845HIDcQmKnWd,"40,272","40,16272,16376,16376,16376,16376,16376,16376,16408,16408,16408,16408,16408,120,16408,16336,16408,16408,16408,16408","0.0,0.023681","0.0,0.207853,0.183274,0.09772,0.002966,0.096014,0.185054,0.093979,0.093967,0.001979,0.185102,0.003882,0.182286,0.0,0.089715,0.091901,0.188161,0.003963,0.186977,0.002001",white
Cz4B9j24zDBAMam9N6,40,40,0.0,0.0,white
CyIdrh3xmjztKzZ0lh,64,64,0.0,0.0,white
CIvfnuue6G5SbCdRa,40,40,0.0,0.0,white
CITNQc1BWh9E7QT4Sk,"36,529","36,391,3788,4020,116,4020,4020,4020,4020,4020,4020,1664,22,25,22","0.0,0.089807","0.0,0.252193,0.000064,0.001927,0.0,0.024013,0.012058,0.000933,0.000034,0.000023,0.000968,0.000009,0.0,0.0,30.195975",white
CicyX01ADZMFyS0C0a,40,40,0.0,0.0,white
C2Bdo92pX6oy1sEkV2,40,40,0.0,0.0,white
Cfk5cF18THX4y3DVod,"40,280","40,7288,7288,7288,7288,6000,7288,2568,4240,2944,1448,2104,2264,2944,1416,7288,4368,2296,2072,7288","0.0,0.042862","0.0,1.254634,2.138394,1.248688,0.001266,0.830934,0.833436,0.002309,0.414005,0.416047,0.00002,0.415935,0.000023,0.000038,0.415617,0.00167,0.414935,0.001027,0.000023,0.831732",white
C7drxWI2tKRuHTdEb,"40,296","40,7288,7288,7288,7288,6000,7288,2568,4240,2944,1448,2104,2264,2944,1416,2944,1424,2944,1424,2944","0.0,0.024763","0.0,0.917222,0.610037,0.61002,0.609985,0.914974,0.305319,0.304951,0.304948,0.000858,0.304267,0.000096,0.305362,0.609838,0.000352,0.305042,0.0,0.305297,0.0,0.304974",white
Ch0GKH1iryzGgXpNAc,40,40,0.0,0.0,white
CjcWr5P9WT3rfOftg,40,40,0.0,0.0,white
C1fX8h1GugnLLQGiL9,40,40,0.0,0.0,white
CksPVv4nfmb0TuAo3h,40,40,0.0,0.0,white
CtfQ5N2gM22HLRfDw,"40,272","40,7288,7288,7288,7288,6000,7288,2568,7152,3528,872,5800,5864,1448,6584,2152,7288,1520,128,7288","0.0,0.034341","0.0,0.665005,0.664979,0.331785,0.330972,0.331262,0.002469,0.3302,0.000123,0.001902,0.328964,0.000352,0.00168,0.000012,0.33097,0.000019,0.001207,0.33081,0.0,0.001234",white
CpfYQm3bEsqipburuh,40,40,0.0,0.0,white
CWkL9o3iumq9HtkKlh,40,40,0.0,0.0,white
C7AfOx4WmOdSLzGpU9,40,40,0.0,0.0,white
C8U6tF44ITVZtAc4Y8,"32,251,254","32,197,16055,16055,8818,94,2858,1470,1482,1476,1428,64,11696,1365,1587,1476,1302,190,2936,4396","0.0,0.111206,0.044293","0.0,0.248876,1.220905,3.202818,0.241636,0.235684,0.000267,0.000046,0.000016,0.242291,0.000645,0.000018,0.49199,0.0,0.00003,0.000018,0.0,0.000012,0.242249,0.000734",white
Cn4gwc2VQhP7ZCKeyh,"40,464","40,16408,16408,16408,14368","0.0,6.620238","0.0,0.159375,0.032998,0.00198,0.025703",white
CQJkaf3ZEWhc4NDVQ6,40,40,0.0,0.0,white
CsAesD2vyujUOQhIQj,40,40,0.0,0.0,white
C3NImYXPLjJjB6pR7,40,40,0.0,0.0,white
CoDtMNIpz47yF3ST9,40,40,0.0,0.0,white
Cs2qILSuEkWSaPrYe,40,40,0.0,0.0,white
CpWbyH3U0Axu6XD20g,40,40,0.0,0.0,white
CyZZo045MIl9FAwhH5,40,40,0.0,0.0,white
ChTnAHnRpxeFJmTN,"60,555,686","60,1492,4020,4020,4020,663,319,22","0.0,0.211381,3.005487","0.0,0.026638,0.000033,0.001884,0.01974,0.000031,0.026485,10.000001",white
CPeu2S0gxSWJaxJE6,"40,288","40,840","0.0,0.041612","0.0,0.689732",white
CeSe1F2ys81fTKLOwf,40,40,0.0,0.0,white
C65ptO25WFJvNY9xih,"64,320,64,320,64,320,64,320,64,320,64,320,64,320,64,320,64,320,64,320","64,384,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208","0.0,0.051717,0.002142,0.898631,0.002879,0.824123,0.001658,0.572944,0.003376,0.586145,0.001817,0.758537,0.003038,0.656881,0.002492,0.590578,0.001097,0.818888,0.001823,0.374106","0.0,0.502679,2.405757,3.689227,0.506382,0.507838,0.50263,0.503225,0.504368,0.683548,0.501949,1.451532,0.911985,1.057441,1.086746,1.122643,1.114725,1.320685,1.86264,1.195427",white
CCpZjZ3CCwENhnJTs1,64,64,0.0,0.0,white
C5D6xr47muabpDRWY6,"40,288","40,840","0.0,0.027755","0.0,0.628531",white
Cg0cIi2k5QSHE3NFa1,40,40,0.0,0.0,white
CWadTV3x8mWcME3eW2,"32,251,254","32,197,16055,1497,16055,7337,94,2858,2936,1449,1503,5856,10236,16055,16055,4438,12791","0.0,0.642597,0.035747","0.0,0.2208,0.441909,0.00122,0.218782,0.001264,0.0,0.000941,0.000028,0.000017,0.00001,0.001012,0.216711,0.003244,0.196103,0.020712,0.100062",white
CuFNwE1wqzX2hSY7Qa,"60,737","60,319","0.0,0.024163","0.0,0.021653",white
CMl8Cv24KhuSUWf0i5,"40,1048,1048","40,416,416","0.0,0.069266,0.99148","0.0,0.021878,0.022057",white
CLWMnN2CdiQxHPKOB2,"40,240","40,296,24","0.0,0.662931","0.0,0.240849,5.106964",white
C4q2bO3qO2NEkxfBhf,40,40,0.0,0.0,white
CpwJR74zVGdyL4l5S,40,40,0.0,0.0,white
CQYlgH1oD4PA6TGaTl,40,40,0.0,0.0,white
Cdx1Ri3nuLjLdBwuk4,40,40,0.0,0.0,white
CcyKxk1nKaz4ARwOB2,40,40,0.0,0.0,white
CuG85l23h8LSG3g0Y4,40,40,0.0,0.0,white
Cq1lIP2ElzmYdix8oi,40,40,0.0,0.0,white
CeYFoy3wkVs58cbaWb,40,40,0.0,0.0,white
CA1GjxE6dTPXapnEj,40,40,0.0,0.0,white
CyxCZB3LoHlh8V3vn5,40,40,0.0,0.0,white
C1U7YrQKKtso4Tf3j,40,40,0.0,0.0,white
Cnh2i73krRbVw5dkqf,"40,400","40,3264,3240,32","0.0,0.042041","0.0,0.096274,0.000705,0.0",white
C2W1ZAepiWvLDAOCi,"40,424,432","40,2264,2560","0.0,0.022536,1.187091","0.0,0.0135,0.014151",white
CkNf1H1KrsuYbosgf8,40,40,0.0,0.0,white
C584cr3JVySgmZlgSj,40,40,0.0,0.0,white
Cw9wNd20NgXUHi5ja6,40,40,0.0,0.0,white
CjBk3oWEAl92xZqrh,40,40,0.0,0.0,white
CbGYz81KWhXmur89A3,"36,426","36,1879","0.0,0.045331","0.0,0.055355",white
CcCbdr2j6LyAZclt1a,"40,328,384,432","40,2840,48,520,1744","0.0,0.0955,7.416,1.856468","0.0,0.146556,0.0,0.163648,0.035579",white
CWbfxp3homXaQJS9k9,"60,696","60,319","0.0,0.023588","0.0,0.020555",white
CMxs491vFgSgqf1EQb,40,40,0.0,0.0,white
Cq1pvQ250tovL7zPta,"40,312","40,192,32,24","0.0,1.27027","0.0,0.025298,0.000156,14.99986",white
CgB2lx4ERWyRWEI868,"32,927","32,132","0.0,0.690476","0.0,0.22609",white
CoOo5B2TsMRqyArsy7,"40,280","40,7288,7288,7288,7288,7288,1648,6912,4248,5824,5832,5824,2944,1456,5800,2256,2136,2944,160,2944","0.0,0.027604","0.0,1.95525,1.381247,1.681442,2.843592,1.701119,0.00075,3.345801,0.262205,4.573252,2.534116,0.532665,0.268135,0.000012,1.537966,0.285021,0.000074,0.272771,0.0,0.257833",white
CeRZ5m4iWdbMA5CQ9h,40,40,0.0,0.0,white
CigGdN1N21qXdXRbp3,"40,1136","40,432","0.0,0.132277","0.0,0.021002",white
Cp4nbG1nkGU4D4tHdf,"40,792,2008","40,256,32,256,32","0.0,0.156818,7.038183","0.0,0.038208,0.0,0.070793,0.0",white
CPbboR3LWx5aoS1c4,"40,288","40,840","0.0,0.050722","0.0,0.596031",white
CuiaKS1aas5Ov2R04,"40,440","40,456,2872,4120,4120,696,32,24","0.0,0.036473","0.0,0.129798,0.000079,0.002684,0.000285,0.000013,0.017675,74.980786",white
CtCzrw4LXPbJ7q6EN,"40,328,384,312","40,2832,48,512,1744","0.0,0.216218,14.541024,1.471218","0.0,0.081113,0.0,0.120248,0.00556",white
C9W9j43J2k6U2z3Og2,"40,384,384,400,392","40,1168,3336,48,16408,10432,2952,16408,6360,2952,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408","0.0,0.213849,0.481269,0.146968,5.066858","0.0,0.037891,0.00036,0.0,0.594363,0.002049,0.037057,0.003965,0.001235,0.03719,0.002717,0.002007,0.001999,0.030258,0.003766,0.003987,0.00397,0.047989,0.001982,0.001063",white
CnpaFq3ufmjl1xMze9,"40,400,384","40,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,424","0.0,0.13614,7.196907","0.0,0.02935,0.000051,0.000014,0.001295,0.000014,0.000012,0.001292,0.00002,0.000014,0.000021,0.022947,0.000061,0.000014,0.000013,0.000017,0.000013,0.001875,0.000028,0.0",white
CrBoSH3UUWLDRY6SGg,"60,698","60,319","0.0,0.045221","0.0,0.030232",white
CDuCywpLGVtdrl2yi,"32,373,3406","32,132","0.0,0.004835,0.002979","0.0,0.373947",white
CGVAESC4d6iFYU6z1,"40,216","40,16408,16232,16408,16336,16408,16336,16408,16336,96,16408,16408,16408,16336,16408,112,16408,16408,16408,16408","0.0,0.031214","0.0,0.190736,0.084571,0.002328,0.085034,0.002246,0.001986,0.002008,0.084004,0.0,0.00211,0.001636,0.001929,0.010056,0.001992,0.0,0.073284,0.002737,0.005424,0.016727",white
Cmw5UAYpAJcCGwHLg,40,40,0.0,0.0,white
CtpvGb1Vwzru570dq1,40,40,0.0,0.0,white
CpcIMC2iPXLegU72Db,40,40,0.0,0.0,white
CdDASJ1750mVbmfLCa,"32,909,3930","32,132","0.0,0.016862,0.002679","0.0,0.353767",white
Cndszv2w8760ad3hw2,"40,296","40,12224,16408,8232,16408,8232,16408,8232,16408,8232,16408,16408,16408,16408,16408,16408,16408,16408,16408,16408","0.0,0.020176","0.0,0.208195,0.085975,0.000085,0.002971,0.000987,0.002002,0.000995,0.083016,0.001945,0.001058,0.001993,0.001988,0.019401,0.002584,0.063983,0.001987,0.001053,0.036649,0.003301",white
CV2WG74sNDa3lFXYE8,40,40,0.0,0.0,white
CyfztG2Y1oyaiT8Tma,40,40,0.0,0.0,white
Cocp4D2EHwJepMqL8a,"40,328,384,312","40,5496,624,1648","0.0,0.094378,7.250423,1.089002","0.0,0.038601,0.066342,0.073122",white
CcFBvX1nUIxgSHQN91,"40,384,384,400,384","40,2144,2360,48,16408,10424,16408,8744,12848,3520,48","0.0,0.056309,0.242497,0.744111,3.984811","0.0,0.006499,0.000327,0.0,0.013063,0.001931,0.008815,0.000857,0.011719,0.000028,0.0",white
CLNLXt6sdwINnG5zh,"40,400,392","40,1392,120,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392","0.0,0.022207,1.913791","0.0,0.027122,0.000038,0.0,0.00001,0.000703,0.000244,0.000015,0.00002,0.00001,0.000529,0.002355,0.00002,0.000009,0.000015,0.000009,0.000924,0.000015,0.000008,0.000014",white
CGjhfqhiIoABskEqh,"60,698","60,319","0.0,0.023299","0.0,0.041477",white
Crz8i54h4zrV3zisLk,"36,458,630,616,618,625","36,4020,116,21,4020,116,4020,4020,4020,4020,4020,4020,4020,698,22,4020,116,4020,4020,4020","0.0,3.187898,3.792275,0.329615,0.628807,6.099814","0.0,0.02942,0.0,0.0,0.001215,0.0,0.000497,0.000044,0.000938,0.000049,0.000964,0.000043,0.010951,0.0,0.0,0.000058,0.0,0.000934,0.000049,0.000022",white
Coh0Gq1gbuyFFSHGAd,40,40,0.0,0.0,white
C1swxk4nmYAhYcEkGe,40,40,0.0,0.0,white
Cs9T8F45pZCz2qAIBf,"40,328,384,312","40,3144,48,512,1736","0.0,0.047599,11.437896,1.640346","0.0,0.129727,0.0,0.075228,0.004978",white
Chikav4KjdPJ4iw1Nl,"60,698","60,319","0.0,0.029019","0.0,0.026421",white
CWStHa4AO3vuNds1Ba,40,40,0.0,0.0,white
CAMtLt1c3zDRYiVtP5,40,40,0.0,0.0,white
ChzFSh3Ga9Km4vhyq,40,40,0.0,0.0,white
CbC8pp755sZrS9Qul,40,40,0.0,0.0,white
CaN5lH3QXxYMxQNoKf,40,40,0.0,0.0,white
Ceia802WGse2FLMoXg,40,40,0.0,0.0,white
CGbgAWnKbN1Wq6Bg4,40,40,0.0,0.0,white
C46Yqd1z8c65QWWeTh,40,40,0.0,0.0,white
CcuWYT3KpB4JnrOt5l,64,64,0.0,0.0,white
CppPUv440XHy72TsG7,40,40,0.0,0.0,white
C3AON02p4Qrs0r7Roh,40,40,0.0,0.0,white
CqPtOrRxKpTxJ03Eb,40,40,0.0,0.0,white
CcFKbo3mvBQwxEYHNb,40,40,0.0,0.0,white
CcfvVv3dN9BXCwwAO9,"40,26","40,26","0.0,0.018536","0.0,0.207727",white
Cl1Y2zB4enheolXuk,40,40,0.0,0.0,white
Cq6jGm1ABKFn9RU4U6,"40,312","40,192,32,24","0.0,2.007017","0.0,0.025016,0.000726,14.99926",white
CYfBoP2gW0xypx5TL,40,40,0.0,0.0,white
C7UitI3zl7TOKjWo1e,"32,1165,3437","32,132","0.0,0.004603,0.002499","0.0,0.461574",white
CIxfgO2bSw4kYFuudl,40,40,0.0,0.0,white
CS8k6NzK1wYjqmuJj,40,40,0.0,0.0,white
Ci8yug2w4YyTvkeO53,64,64,0.0,0.0,white
CfqkhiGRi5QBbdTLj,"40,384,384,400,400,392,384","40,1720,3248,48,16408,16408,32,968,16408,8752,16408,9288,16408,16408,32,16408,16408,16408,16408,16408","0.0,0.077021,0.726155,0.81544,0.269885,3.938718,1.868109","0.0,0.005288,0.000915,0.0,0.306932,0.003993,0.0,0.0,0.015864,0.002696,0.009362,0.001751,0.011176,0.005006,0.0,0.002103,0.003905,0.034993,0.001914,0.005178",white
CUeW4h2mma36hk8Jaa,"40,328,384,312","40,2800,408,48,520,1736","0.0,0.089003,12.137932,1.168377","0.0,0.092115,0.000024,0.0,0.146926,0.00669",white
CA0DFk1T9J27c6nxJh,"60,698","60,319","0.0,0.044935","0.0,0.033421",white
CHzXqD2iMU2ay7PxD4,40,40,0.0,0.0,white
CMfY5J1B25XN6eOks1,40,40,0.0,0.0,white
C5tj7F4WBhScXwKaz2,40,40,0.0,0.0,white
CDwWzU2FVc08cOCEgj,40,40,0.0,0.0,white
Cm5cT1vmIRHPwmIb,"40,26","40,26","0.0,1.512686","0.0,0.282633",white
C4xB0Z3YFsHjM5UtSl,40,40,0.0,0.0,white
CMegU43X1Yck2RKj1h,40,40,0.0,0.0,white
CUu2cI2JBsTH9dK9Ic,40,40,0.0,0.0,white
CQbAnJ0UwSdnGIAtk,40,40,0.0,0.0,white
CCl12h3H6bEDKm6JT4,"32,1016,4034","32,132","0.0,0.018778,0.004381","0.0,0.4249",white
